tic,datadate,conm,gvkey,iid,cusip,exchg,curcdd,prcod,prchd,prcld,prccd,cshtrd,cshoc,ajexdi,trfd,trfd_imputed,adj_close,total_ret_idx,ret_price,ret_total
XLK,2026-05-19,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,172.68000000,175.18000000,170.83100000,173.24000000,15744820.00000000,653062000,1.00000000,1.34387465,0,173.24000000,232.81284437,-0.00642349,-0.00642349
XLK,2026-05-20,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,174.66000000,177.25000000,173.95000000,177.14000000,12621420.00000000,652212000,1.00000000,1.34387465,0,177.14000000,238.05395550,0.02251212,0.02251212
XLK,2026-05-21,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,175.83000000,178.98000000,175.83000000,178.60000000,10864260.00000000,651112000,1.00000000,1.34387465,0,178.60000000,240.01601249,0.00824207,0.00824207
XLK,2026-05-22,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,180.03000000,181.73000000,179.56000000,180.39000000,10739790.00000000,650862000,1.00000000,1.34387465,0,180.39000000,242.42154811,0.01002240,0.01002240
XLK,2026-05-26,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.20000000,186.00000000,182.58500000,185.14000000,12484110.00000000,650912000,1.00000000,1.34387465,0,185.14000000,248.80495270,0.02633184,0.02633184
XLK,2026-05-27,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,186.18000000,186.26500000,182.54000000,184.43000000,12295770.00000000,650712000,1.00000000,1.34387465,0,184.43000000,247.85080170,-0.00383494,-0.00383494
XLK,2026-05-28,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.83000000,187.58000000,183.79000000,186.85000000,11149500.00000000,651062000,1.00000000,1.34387465,0,186.85000000,251.10297835,0.01312151,0.01312151
XLK,2026-05-29,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,189.33000000,191.63000000,189.19500000,191.02000000,15029120.00000000,651862000,1.00000000,1.34387465,0,191.02000000,256.70693564,0.02231737,0.02231737
XLK,2026-06-01,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,192.32000000,196.49990000,191.15000000,195.76000000,18958190.00000000,653862000,1.00000000,1.34387465,0,195.76000000,263.07690148,0.02481416,0.02481416
XLK,2026-06-02,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,196.45000000,198.38000000,195.75000000,198.21000000,10141610.00000000,651462000,1.00000000,1.34387465,0,198.21000000,266.36939438,0.01251532,0.01251532
XLK,2026-06-03,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,198.37000000,198.73000000,194.52500000,196.23000000,11509120.00000000,651112000,1.00000000,1.34387465,0,196.23000000,263.70852257,-0.00998941,-0.00998941
XLK,2026-06-04,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,191.52000000,194.74000000,189.69000000,193.17000000,13128110.00000000,652112000,1.00000000,1.34387465,0,193.17000000,259.59626614,-0.01559395,-0.01559395
XLK,2026-06-05,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,188.88500000,189.22000000,179.80000000,180.30000000,26714330.00000000,653462000,1.00000000,1.34387465,0,180.30000000,242.30059940,-0.06662525,-0.06662525
XLK,2026-06-08,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,185.22000000,186.71000000,183.17010000,184.18000000,14649720.00000000,653062000,1.00000000,1.34387465,0,184.18000000,247.51483304,0.02151969,0.02151969
XLK,2026-06-09,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,185.91000000,187.08000000,172.88000000,180.77000000,29849770.00000000,654162000,1.00000000,1.34387465,0,180.77000000,242.93222048,-0.01851450,-0.01851450
XLK,2026-06-10,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,178.16000000,182.41000000,176.15000000,176.63000000,20011990.00000000,655812000,1.00000000,1.34387465,0,176.63000000,237.36857943,-0.02290203,-0.02290203
XLK,2026-06-11,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,177.79000000,183.66000000,176.49500000,183.21000000,18217760.00000000,654312000,1.00000000,1.34387465,0,183.21000000,246.21127463,0.03725301,0.03725301
XLK,2026-06-12,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.24000000,185.84000000,181.64430000,184.80000000,15009440.00000000,653662000,1.00000000,1.34387465,0,184.80000000,248.34803532,0.00867857,0.00867857
XLK,2026-06-15,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,190.37100000,192.08000000,189.75000000,191.79000000,13089860.00000000,653612000,1.00000000,1.34387465,0,191.79000000,257.74171912,0.03782468,0.03782468
XLK,2026-06-16,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,191.22700000,192.25000000,186.43000000,186.44000000,10059190.00000000,653512000,1.00000000,1.34387465,0,186.44000000,250.55198975,-0.02789509,-0.02789509
XLK,2026-06-17,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,189.00500000,189.99000000,185.30000000,185.80000000,14377420.00000000,701562000,1.00000000,1.34387465,0,185.80000000,249.69190997,-0.00343274,-0.00343274
XLK,2026-06-18,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,190.42000000,191.99500000,189.38000000,191.44000000,12034120.00000000,698312000,1.00000000,1.34387465,0,191.44000000,257.27136300,0.03035522,0.03035522
XLK,2026-06-22,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,192.95000000,194.30000000,190.86000000,192.15000000,11235810.00000000,649962000,1.00000000,1.34546856,0,192.15000000,258.53178380,0.00370873,0.00489919
XLK,2026-06-23,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.68000000,187.25000000,183.70000000,184.19000000,14618370.00000000,650912000,1.00000000,1.34546856,0,184.19000000,247.82185407,-0.04142597,-0.04142597
XLK,2026-06-24,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.06500000,185.66000000,180.79000000,183.05000000,12105570.00000000,651362000,1.00000000,1.34546856,0,183.05000000,246.28801991,-0.00618926,-0.00618926
XLK,2026-06-25,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,188.14500000,188.41000000,180.37500000,184.57000000,13213090.00000000,653462000,1.00000000,1.34546856,0,184.57000000,248.33313212,0.00830374,0.00830374
XLK,2026-06-26,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,181.00000000,183.11000000,179.76000000,181.11000000,13418700.00000000,650112000,1.00000000,1.34546856,0,181.11000000,243.67781090,-0.01874628,-0.01874628
XLK,2026-06-29,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.12000000,185.66000000,178.67000000,185.41000000,11829200.00000000,650512000,1.00000000,1.34546856,0,185.41000000,249.46332571,0.02374248,0.02374248
XLK,2026-06-30,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,185.76000000,190.94000000,185.60000000,190.52000000,10673200.00000000,650362000,1.00000000,1.34546856,0,190.52000000,256.33867005,0.02756054,0.02756054
XLK,2026-07-01,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,186.83000000,187.98000000,185.38000000,185.62000000,9908018.00000000,649312000,1.00000000,1.34546856,0,185.62000000,249.74587411,-0.02571908,-0.02571908
XLK,2026-07-02,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,185.49000000,187.38000000,178.72000000,180.59000000,14072280.00000000,650312000,1.00000000,1.34546856,0,180.59000000,242.97816725,-0.02709837,-0.02709837
XLK,2026-07-06,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,182.66000000,185.71000000,182.04000000,183.57000000,8803173.00000000,650762000,1.00000000,1.34546856,0,183.57000000,246.98766356,0.01650147,0.01650147
XLK,2026-07-07,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,179.84000000,180.72000000,176.36000000,179.18000000,11938480.00000000,650312000,1.00000000,1.34546856,0,179.18000000,241.08105658,-0.02391458,-0.02391458
XLK,2026-07-08,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,177.48000000,181.63000000,177.15000000,181.40000000,10384030.00000000,650312000,1.00000000,1.34546856,0,181.40000000,244.06799678,0.01238978,0.01238978
XLK,2026-07-09,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.76000000,186.40000000,183.56000000,185.35000000,7738797.00000000,650662000,1.00000000,1.34546856,0,185.35000000,249.38259760,0.02177508,0.02177508
XLK,2026-07-10,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.00500000,186.23000000,183.09000000,185.78000000,6153951.00000000,651612000,1.00000000,1.34546856,0,185.78000000,249.96114908,0.00231994,0.00231994
XLK,2026-07-13,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.10000000,183.90000000,180.54000000,181.28000000,8581146.00000000,651712000,1.00000000,1.34546856,0,181.28000000,243.90654056,-0.02422220,-0.02422220
XLK,2026-07-14,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.71000000,184.43000000,181.33000000,183.62000000,6377364.00000000,652062000,1.00000000,1.34546856,0,183.62000000,247.05493699,0.01290821,0.01290821
XLK,2026-07-15,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,185.11000000,185.29000000,178.22000000,181.58000000,9250397.00000000,651762000,1.00000000,1.34546856,0,181.58000000,244.31018112,-0.01110990,-0.01110990
XLK,2026-07-16,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,179.00000000,179.47960000,176.41000000,177.52000000,8651914.00000000,651462000,1.00000000,1.34546856,0,177.52000000,238.84757877,-0.02235929,-0.02235929
XLK,2026-07-17,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,172.85000000,177.92000000,171.34000000,175.59000000,12032050.00000000,652812000,1.00000000,1.34546856,0,175.59000000,236.25082445,-0.01087201,-0.01087201
XLK,2026-07-20,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,177.19000000,178.70000000,175.52000000,175.71000000,7628608.00000000,652612000,1.00000000,1.34546856,0,175.71000000,236.41228068,0.00068341,0.00068341
XLK,2026-07-21,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,179.56000000,181.01500000,178.17000000,180.78000000,7496098.00000000,653362000,1.00000000,1.34546856,0,180.78000000,243.23380628,0.02885436,0.02885436
XLK,2026-07-22,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,178.15500000,181.43000000,178.15000000,180.27000000,5355312.00000000,653062000,1.00000000,1.34546856,0,180.27000000,242.54761731,-0.00282111,-0.00282111
XLK,2026-07-23,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,178.80000000,180.39000000,177.20000000,178.45000000,7163896.00000000,653662000,1.00000000,1.34546856,0,178.45000000,240.09886453,-0.01009597,-0.01009597
XLK,2026-07-24,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,177.82000000,179.01000000,175.05000000,175.88000000,7737274.00000000,654362000,1.00000000,1.34546856,0,175.88000000,236.64101033,-0.01440179,-0.01440179
XLK,2026-07-27,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,177.83000000,178.30000000,171.73000000,174.30000000,8364853.00000000,654812000,1.00000000,1.34546856,0,174.30000000,234.51517001,-0.00898340,-0.00898340
XLK,2026-07-28,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,171.21000000,172.17000000,167.54000000,171.09000000,10009990.00000000,655112000,1.00000000,1.34546856,0,171.09000000,230.19621593,-0.01841652,-0.01841652
XLK,2026-07-29,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,171.12000000,172.51000000,166.46200000,166.57000000,14365800.00000000,656912000,1.00000000,1.34546856,0,166.57000000,224.11469804,-0.02641884,-0.02641884
XLK,2026-07-30,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,172.81000000,176.09000000,172.16000000,175.73000000,15094020.00000000,657862000,1.00000000,1.34546856,0,175.73000000,236.43919005,0.05499190,0.05499190
XLK,2026-07-31,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,177.46000000,178.62000000,172.70000000,175.35000000,9129272.00000000,658462000,1.00000000,1.34546856,0,175.35000000,235.92791200,-0.00216241,-0.00216241
XLK,2026-08-03,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,174.01000000,178.92000000,173.04000000,178.04000000,9337237.00000000,658212000,1.00000000,1.34546856,0,178.04000000,239.54722242,0.01534075,0.01534075
XLK,2026-08-04,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,182.52000000,187.70500000,181.87000000,186.90000000,13484470.00000000,657062000,1.00000000,1.34546856,0,186.90000000,251.46807386,0.04976410,0.04976410
XLK,2026-08-05,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,187.34000000,188.62000000,185.71000000,185.91000000,7560109.00000000,657612000,1.00000000,1.34546856,0,185.91000000,250.13605999,-0.00529695,-0.00529695
XLK,2026-08-06,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.19000000,186.91000000,182.06000000,185.33000000,6629118.00000000,654762000,1.00000000,1.34546856,0,185.33000000,249.35568822,-0.00311979,-0.00311979
XLK,2026-08-07,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,187.99000000,188.73000000,185.74000000,187.97000000,6329608.00000000,655712000,1.00000000,1.34546856,0,187.97000000,252.90772522,0.01424486,0.01424486
XLK,2026-08-10,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,188.08000000,188.84000000,186.26500000,186.32000000,6481261.00000000,654012000,1.00000000,1.34546856,0,186.32000000,250.68770210,-0.00877800,-0.00877800
XLK,2026-08-11,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,187.69000000,187.71000000,185.07000000,186.09000000,5739238.00000000,655312000,1.00000000,1.34546856,0,186.09000000,250.37824433,-0.00123444,-0.00123444
XLK,2026-08-12,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,189.47000000,189.59000000,188.33000000,188.86000000,5882552.00000000,653112000,1.00000000,1.34546856,0,188.86000000,254.10519224,0.01488527,0.01488527
XLK,2026-08-13,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,189.13000000,191.74000000,188.86000000,190.77000000,4868401.00000000,652412000,1.00000000,1.34546856,0,190.77000000,256.67503719,0.01011331,0.01011331
XLK,2026-08-14,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,191.14000000,191.35000000,189.25000000,190.01000000,3633019.00000000,652662000,1.00000000,1.34546856,0,190.01000000,255.65248109,-0.00398385,-0.00398385
XLK,2026-08-17,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,190.79000000,191.75000000,190.10500000,190.32000000,6097006.00000000,652462000,1.00000000,1.34546856,0,190.32000000,256.06957634,0.00163149,0.00163149
XLK,2026-08-18,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,186.29000000,187.50000000,184.33000000,185.62000000,8432173.00000000,652712000,1.00000000,1.34546856,0,185.62000000,249.74587411,-0.02469525,-0.02469525
XLK,2026-08-19,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,186.39000000,186.91000000,182.41000000,183.64000000,7300509.00000000,652112000,1.00000000,1.34546856,0,183.64000000,247.08184636,-0.01066695,-0.01066695
XLK,2026-08-20,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.47000000,184.71000000,182.66000000,183.10000000,4995542.00000000,652262000,1.00000000,1.34546856,0,183.10000000,246.35529334,-0.00294054,-0.00294054
XLK,2026-08-21,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.42000000,184.56000000,181.90000000,183.31000000,5778815.00000000,652712000,1.00000000,1.34546856,0,183.31000000,246.63784173,0.00114691,0.00114691
XLK,2026-08-24,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,181.68000000,181.87920000,178.81500000,180.05000000,6536587.00000000,652012000,1.00000000,1.34546856,0,180.05000000,242.25161423,-0.01778408,-0.01778408
XLK,2026-08-25,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,182.11000000,183.02000000,180.59000000,181.74000000,5363228.00000000,652512000,1.00000000,1.34546856,0,181.74000000,244.52545609,0.00938628,0.00938628
XLK,2026-08-26,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,180.71000000,183.34500000,180.71000000,182.84000000,4651293.00000000,652662000,1.00000000,1.34546856,0,182.84000000,246.00547151,0.00605260,0.00605260
XLK,2026-08-27,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,186.47000000,188.73500000,185.67000000,188.61000000,8132080.00000000,652062000,1.00000000,1.34546856,0,188.61000000,253.76882510,0.03155765,0.03155765
XLK,2026-08-28,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,188.07000000,188.67000000,185.51000000,185.69000000,6297851.00000000,652062000,1.00000000,1.34546856,0,185.69000000,249.84005691,-0.01548168,-0.01548168
XLK,2026-08-31,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,185.77500000,186.65000000,185.28000000,186.50000000,4874632.00000000,651662000,1.00000000,1.34546856,0,186.50000000,250.92988644,0.00436211,0.00436211
XLK,2026-09-01,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.70000000,184.92000000,182.63000000,183.64000000,7638835.00000000,651362000,1.00000000,1.34546856,0,183.64000000,247.08184636,-0.01533512,-0.01533512
XLK,2026-09-02,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.46000000,183.78000000,182.27000000,183.60000000,5674083.00000000,651262000,1.00000000,1.34546856,0,183.60000000,247.02802762,-0.00021782,-0.00021782
XLK,2026-09-03,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.52000000,186.32000000,182.49000000,185.97000000,6089979.00000000,650962000,1.00000000,1.34546856,0,185.97000000,250.21678810,0.01290850,0.01290850
XLK,2026-09-04,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,187.19000000,188.20000000,186.42000000,187.28000000,5103653.00000000,651312000,1.00000000,1.34546856,0,187.28000000,251.97935192,0.00704415,0.00704415
XLK,2026-09-08,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,188.64000000,189.08000000,187.02000000,187.87000000,8389155.00000000,651812000,1.00000000,1.34546856,0,187.87000000,252.77317837,0.00315036,0.00315036
XLK,2026-09-09,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,187.53000000,188.83000000,187.15000000,187.87000000,5984876.00000000,650812000,1.00000000,1.34546856,0,187.87000000,252.77317837,0.00000000,0.00000000
XLK,2026-09-10,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,185.24000000,186.52000000,184.56500000,185.22000000,5568392.00000000,649912000,1.00000000,1.34546856,0,185.22000000,249.20768668,-0.01410550,-0.01410550
XLK,2026-09-11,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,187.35000000,188.64000000,186.88000000,187.67000000,6533371.00000000,649012000,1.00000000,1.34546856,0,187.67000000,252.50408466,0.01322751,0.01322751
XLK,2026-09-14,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,183.00000000,185.60000000,182.08000000,184.28000000,8482917.00000000,648412000,1.00000000,1.34546856,0,184.28000000,247.94294624,-0.01806362,-0.01806362
XLK,2026-09-15,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.50000000,185.07000000,183.46000000,183.74000000,6147049.00000000,648812000,1.00000000,1.34546856,0,183.74000000,247.21639321,-0.00293032,-0.00293032
XLK,2026-09-16,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,184.93000000,186.13000000,182.42000000,183.93000000,8061061.00000000,648962000,1.00000000,1.34546856,0,183.93000000,247.47203224,0.00103407,0.00103407
XLK,2026-09-17,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,187.30000000,188.53000000,186.73000000,188.06000000,7389494.00000000,648412000,1.00000000,1.34546856,0,188.06000000,253.02881739,0.02245419,0.02245419
XLK,2026-09-18,"STATE STREET TECHNO SPDR ETF",126354,01,81369Y803,17,USD,189.23000000,189.81000000,187.52000000,189.60000000,6994767.00000000,649412000,1.00000000,1.34546856,0,189.60000000,255.10083898,0.00818888,0.00818888
XLI,2026-03-20,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,164.02000000,164.65000000,160.30500000,161.67000000,19198820.00000000,172426000,1.00000000,1.61491172,0,161.67000000,261.08277777,,
XLI,2026-03-23,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,164.10000000,166.18000000,163.02000000,163.05000000,18506800.00000000,171126000,1.00000000,1.61940039,0,163.05000000,264.04323359,0.00853591,0.01133915
XLI,2026-03-24,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,161.37000000,164.56000000,161.14000000,164.00000000,14085630.00000000,173726000,1.00000000,1.61940039,0,164.00000000,265.58166396,0.00582643,0.00582643
XLI,2026-03-25,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,165.86000000,166.32000000,164.32000000,165.10000000,12205590.00000000,174326000,1.00000000,1.61940039,0,165.10000000,267.36300439,0.00670732,0.00670732
XLI,2026-03-26,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,163.73000000,164.61000000,161.09000000,161.27000000,15415440.00000000,174326000,1.00000000,1.61940039,0,161.27000000,261.16070090,-0.02319806,-0.02319806
XLI,2026-03-27,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,160.59000000,161.29000000,158.85000000,159.20000000,13922360.00000000,172676000,1.00000000,1.61940039,0,159.20000000,257.80854209,-0.01283562,-0.01283562
XLI,2026-03-30,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,160.55000000,160.74000000,156.08000000,156.61000000,17459010.00000000,174726000,1.00000000,1.61940039,0,156.61000000,253.61429508,-0.01626884,-0.01626884
XLI,2026-03-31,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,158.70000000,162.24000000,158.05000000,161.73000000,15853780.00000000,175176000,1.00000000,1.61940039,0,161.73000000,261.90562507,0.03269268,0.03269268
XLI,2026-04-01,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,163.48500000,165.76500000,163.27000000,164.43000000,17019830.00000000,173526000,1.00000000,1.61940039,0,164.43000000,266.27800613,0.01669449,0.01669449
XLI,2026-04-02,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,161.72000000,165.74000000,161.14000000,163.77000000,11096550.00000000,173726000,1.00000000,1.61940039,0,163.77000000,265.20920187,-0.00401387,-0.00401387
XLI,2026-04-06,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,163.54000000,164.64000000,162.77000000,164.61000000,7105401.00000000,172526000,1.00000000,1.61940039,0,164.61000000,266.56949820,0.00512914,0.00512914
XLI,2026-04-07,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,163.65000000,164.68000000,162.80000000,164.28000000,10001990.00000000,173176000,1.00000000,1.61940039,0,164.28000000,266.03509607,-0.00200474,-0.00200474
XLI,2026-04-08,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,169.60000000,171.06000000,169.11000000,170.44000000,12732600.00000000,173076000,1.00000000,1.61940039,0,170.44000000,276.01060247,0.03749696,0.03749696
XLI,2026-04-09,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,169.88000000,173.16000000,169.80000000,172.19000000,8179186.00000000,176026000,1.00000000,1.61940039,0,172.19000000,278.84455315,0.01026754,0.01026754
XLI,2026-04-10,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,172.49000000,172.70000000,171.21000000,171.52000000,5169537.00000000,177476000,1.00000000,1.61940039,0,171.52000000,277.75955489,-0.00389105,-0.00389105
XLI,2026-04-13,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,170.99000000,172.78000000,170.61000000,172.73000000,6811633.00000000,176676000,1.00000000,1.61940039,0,172.73000000,279.71902936,0.00705457,0.00705457
XLI,2026-04-14,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,173.13000000,174.04000000,172.02500000,173.35000000,5489508.00000000,177376000,1.00000000,1.61940039,0,173.35000000,280.72305761,0.00358942,0.00358942
XLI,2026-04-15,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,173.11000000,173.15000000,170.08000000,171.18000000,13541970.00000000,175626000,1.00000000,1.61940039,0,171.18000000,277.20895876,-0.01251803,-0.01251803
XLI,2026-04-16,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,171.25000000,172.06000000,169.52000000,170.33000000,8613612.00000000,176126000,1.00000000,1.61940039,0,170.33000000,275.83246843,-0.00496553,-0.00496553
XLI,2026-04-17,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,172.24000000,175.13000000,172.13500000,173.51000000,9528948.00000000,176126000,1.00000000,1.61940039,0,173.51000000,280.98216167,0.01866964,0.01866964
XLI,2026-04-20,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,173.13000000,173.97500000,172.56000000,173.90000000,5729708.00000000,176076000,1.00000000,1.61940039,0,173.90000000,281.61372782,0.00224771,0.00224771
XLI,2026-04-21,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,173.53000000,174.68500000,170.93000000,171.44000000,8751686.00000000,176976000,1.00000000,1.61940039,0,171.44000000,277.63000286,-0.01414606,-0.01414606
XLI,2026-04-22,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,173.31000000,173.92000000,170.33000000,171.04000000,10565090.00000000,177526000,1.00000000,1.61940039,0,171.04000000,276.98224271,-0.00233318,-0.00233318
XLI,2026-04-23,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,171.83000000,174.78500000,171.60000000,174.07000000,14418650.00000000,174076000,1.00000000,1.61940039,0,174.07000000,281.88902589,0.01771515,0.01771515
XLI,2026-04-24,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,173.97000000,174.18000000,171.96000000,172.47000000,7665014.00000000,175676000,1.00000000,1.61940039,0,172.47000000,279.29798526,-0.00919170,-0.00919170
XLI,2026-04-27,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,172.51000000,173.51000000,171.52000000,172.51000000,6689500.00000000,175676000,1.00000000,1.61940039,0,172.51000000,279.36276128,0.00023192,0.00023192
XLI,2026-04-28,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,171.68000000,171.86000000,169.54000000,170.98000000,8986702.00000000,173526000,1.00000000,1.61940039,0,170.98000000,276.88507868,-0.00886905,-0.00886905
XLI,2026-04-29,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,171.25000000,171.71000000,169.23000000,169.93000000,9035409.00000000,173076000,1.00000000,1.61940039,0,169.93000000,275.18470827,-0.00614107,-0.00614107
XLI,2026-04-30,"STATE STREET INDUSTR SE SPDR",126355,01,81369Y704,17,USD,171.49000000,174.81500000,171.14000000,174.58000000,11982830.00000000,173126000,1.00000000,1.61940039,0,174.58000000,282.71492009,0.02736421,0.02736421
